fecha;valor
2010-03-07 00:00:00;0,0
2010-03-08 00:00:00;0,0
2010-03-09 00:00:00;0,0
2010-03-10 00:00:00;3,3877888
2010-03-11 00:00:00;0,0
2010-03-12 00:00:00;3,5567117
2010-03-13 00:00:00;14,846453
2010-03-14 00:00:00;0,0
2010-03-15 00:00:00;6,435827
2010-03-16 00:00:00;10,17287
2010-03-17 00:00:00;4,53135
2010-03-18 00:00:00;3,2441473
2010-03-19 00:00:00;0,0
2010-03-20 00:00:00;6,145281
2010-03-21 00:00:00;0,0
2010-03-22 00:00:00;0,0
2010-03-23 00:00:00;0,0
2010-03-24 00:00:00;0,0
2010-03-25 00:00:00;15,264235
2010-03-26 00:00:00;0,0
2010-03-27 00:00:00;0,0
2010-03-28 00:00:00;0,0
2010-03-29 00:00:00;0,0
2010-03-30 00:00:00;13,396086
2010-03-31 00:00:00;0,0
2010-04-01 00:00:00;0,78035045
2010-04-02 00:00:00;0,0
2010-04-03 00:00:00;0,0
2010-04-04 00:00:00;0,0
2010-04-05 00:00:00;0,0
2010-04-06 00:00:00;0,0
2010-04-07 00:00:00;0,0
2010-04-08 00:00:00;1,197826
2010-04-09 00:00:00;0,0
2010-04-10 00:00:00;0,0
2010-04-11 00:00:00;0,0
2010-04-12 00:00:00;0,0
2010-04-13 00:00:00;0,0
2010-04-14 00:00:00;0,0
2010-04-15 00:00:00;0,0
2010-04-16 00:00:00;0,0
2010-04-17 00:00:00;0,0
2010-04-18 00:00:00;0,0
2010-04-19 00:00:00;0,0
2010-04-20 00:00:00;0,0
2010-04-21 00:00:00;0,0
2010-04-22 00:00:00;0,0
2010-04-23 00:00:00;9,870951
2010-04-24 00:00:00;0,0
2010-04-25 00:00:00;0,0
2010-04-26 00:00:00;0,0
2010-04-27 00:00:00;33,616325
2010-04-28 00:00:00;0,0
2010-04-29 00:00:00;0,0
2010-04-30 00:00:00;0,0
2010-05-01 00:00:00;0,0
2010-05-02 00:00:00;0,0
2010-05-03 00:00:00;1,1276497
2010-05-04 00:00:00;12,143335
2010-05-05 00:00:00;8,698755
2010-05-06 00:00:00;0,0
2010-05-07 00:00:00;0,0
2010-05-08 00:00:00;37,474186
2010-05-09 00:00:00;0,0
2010-05-10 00:00:00;0,90606105
2010-05-11 00:00:00;5,885572
2010-05-12 00:00:00;0,0
2010-05-13 00:00:00;0,0
2010-05-14 00:00:00;0,0
2010-05-15 00:00:00;0,0
2010-05-16 00:00:00;0,0
2010-05-17 00:00:00;0,0
2010-05-18 00:00:00;0,0
2010-05-19 00:00:00;0,0
2010-05-20 00:00:00;0,19531502
2010-05-21 00:00:00;0,0
2010-05-22 00:00:00;8,4933405
2010-05-23 00:00:00;0,0
2010-05-24 00:00:00;0,0
2010-05-25 00:00:00;0,0
2010-05-26 00:00:00;0,0
2010-05-27 00:00:00;0,0
2010-05-28 00:00:00;0,0
2010-05-29 00:00:00;0,0
2010-05-30 00:00:00;2,954819
2010-05-31 00:00:00;0,0
2010-06-01 00:00:00;0,0
2010-06-02 00:00:00;13,446288
2010-06-03 00:00:00;0,0
2010-06-04 00:00:00;17,731606
2010-06-05 00:00:00;0,0
2010-06-06 00:00:00;0,0
2010-06-07 00:00:00;0,0
2010-06-08 00:00:00;0,0
2010-06-09 00:00:00;0,0
2010-06-10 00:00:00;7,916364
2010-06-11 00:00:00;0,0
2010-06-12 00:00:00;0,0
2010-06-13 00:00:00;2,436993
2010-06-14 00:00:00;0,0
2010-06-15 00:00:00;0,0
2010-06-16 00:00:00;0,0
2010-06-17 00:00:00;0,0
2010-06-18 00:00:00;0,0
2010-06-19 00:00:00;0,0
2010-06-20 00:00:00;0,0
2010-06-21 00:00:00;0,0
2010-06-22 00:00:00;0,0
2010-06-23 00:00:00;12,170393
2010-06-24 00:00:00;0,0
2010-06-25 00:00:00;22,49079
2010-06-26 00:00:00;0,0
2010-06-27 00:00:00;0,0
2010-06-28 00:00:00;0,0
2010-06-29 00:00:00;0,0
2010-06-30 00:00:00;0,0
2010-07-01 00:00:00;0,0
2010-07-02 00:00:00;0,0
2010-07-03 00:00:00;0,0
2010-07-04 00:00:00;0,0
2010-07-05 00:00:00;0,0
2010-07-06 00:00:00;0,0
2010-07-07 00:00:00;3,6305833
2010-07-08 00:00:00;0,0
2010-07-09 00:00:00;0,0
2010-07-10 00:00:00;0,0
2010-07-11 00:00:00;0,0
2010-07-12 00:00:00;1,99379
2010-07-13 00:00:00;0,0
2010-07-14 00:00:00;0,0
2010-07-15 00:00:00;0,0
2010-07-16 00:00:00;0,0
2010-07-17 00:00:00;0,0
2010-07-18 00:00:00;0,0
2010-07-19 00:00:00;0,0
2010-07-20 00:00:00;0,0
2010-07-21 00:00:00;0,0
2010-07-22 00:00:00;0,0
2010-07-23 00:00:00;0,0
2010-07-24 00:00:00;0,0
2010-07-25 00:00:00;11,120665
2010-07-26 00:00:00;10,193587
2010-07-27 00:00:00;0,0
2010-07-28 00:00:00;4,252068
2010-07-29 00:00:00;0,0
2010-07-30 00:00:00;0,0
2010-07-31 00:00:00;0,0
2010-08-01 00:00:00;0,0
2010-08-02 00:00:00;0,0
2010-08-03 00:00:00;0,0
2010-08-04 00:00:00;0,0
2010-08-05 00:00:00;0,0
2010-08-06 00:00:00;0,0
2010-08-07 00:00:00;0,0
2010-08-08 00:00:00;0,0
2010-08-09 00:00:00;0,0
2010-08-10 00:00:00;0,0
2010-08-11 00:00:00;0,0
2010-08-12 00:00:00;0,0
2010-08-13 00:00:00;0,0
2010-08-14 00:00:00;0,0
2010-08-15 00:00:00;7,653317
2010-08-16 00:00:00;0,0
2010-08-17 00:00:00;0,0
2010-08-18 00:00:00;0,0
2010-08-19 00:00:00;15,576121
2010-08-20 00:00:00;0,0
2010-08-21 00:00:00;0,0
2010-08-22 00:00:00;0,0
2010-08-23 00:00:00;0,0
2010-08-24 00:00:00;0,0
2010-08-25 00:00:00;0,0
2010-08-26 00:00:00;0,0
2010-08-27 00:00:00;1,1780732
2010-08-28 00:00:00;1,1037451
2010-08-29 00:00:00;0,0
2010-08-30 00:00:00;0,0
2010-08-31 00:00:00;0,0
2010-09-01 00:00:00;0,0
2010-09-02 00:00:00;0,0
2010-09-03 00:00:00;0,0
2010-09-04 00:00:00;0,0
2010-09-05 00:00:00;0,0
2010-09-06 00:00:00;0,0
2010-09-07 00:00:00;0,0
2010-09-08 00:00:00;0,0
2010-09-09 00:00:00;0,0
2010-09-10 00:00:00;0,0
2010-09-11 00:00:00;0,0
2010-09-12 00:00:00;0,0
2010-09-13 00:00:00;0,0
2010-09-14 00:00:00;0,0
2010-09-15 00:00:00;0,0
2010-09-16 00:00:00;12,152267
2010-09-17 00:00:00;0,0
2010-09-18 00:00:00;0,9433662
2010-09-19 00:00:00;0,0
2010-09-20 00:00:00;0,0
2010-09-21 00:00:00;0,6016766
2010-09-22 00:00:00;0,0
2010-09-23 00:00:00;12,725975
2010-09-24 00:00:00;6,655631
2010-09-25 00:00:00;14,116152
2010-09-26 00:00:00;17,534624
2010-09-27 00:00:00;5,744718
2010-09-28 00:00:00;40,937756
2010-09-29 00:00:00;32,751026
2010-09-30 00:00:00;3,8263948
2010-10-01 00:00:00;0,0
2010-10-02 00:00:00;0,0
2010-10-03 00:00:00;0,0
2010-10-04 00:00:00;0,0
2010-10-05 00:00:00;8,757592
2010-10-06 00:00:00;0,0
2010-10-07 00:00:00;0,0
2010-10-08 00:00:00;9,428484
2010-10-09 00:00:00;7,2657247
2010-10-10 00:00:00;0,0
2010-10-11 00:00:00;0,0
2010-10-12 00:00:00;0,0
2010-10-13 00:00:00;3,8847463
2010-10-14 00:00:00;4,8063426
2010-10-15 00:00:00;3,2576077
2010-10-16 00:00:00;0,0
2010-10-17 00:00:00;1,8001685
2010-10-18 00:00:00;0,0
2010-10-19 00:00:00;4,1236806
2010-10-20 00:00:00;10,609355
2010-10-21 00:00:00;7,06785
2010-10-22 00:00:00;0,0
2010-10-23 00:00:00;0,0
2010-10-24 00:00:00;0,0
2010-10-25 00:00:00;0,0
2010-10-26 00:00:00;0,0
2010-10-27 00:00:00;0,0
2010-10-28 00:00:00;0,0
2010-10-29 00:00:00;7,517621
2010-10-30 00:00:00;0,0
2010-10-31 00:00:00;0,0
2010-11-01 00:00:00;0,0
2010-11-02 00:00:00;0,0
2010-11-03 00:00:00;0,0
2010-11-04 00:00:00;0,0
2010-11-05 00:00:00;8,428101
2010-11-06 00:00:00;0,0
2010-11-07 00:00:00;0,0
2010-11-08 00:00:00;9,108348
2010-11-09 00:00:00;3,3016105
2010-11-10 00:00:00;14,39285
2010-11-11 00:00:00;16,501049
2010-11-12 00:00:00;7,3880887
2010-11-13 00:00:00;41,797085
2010-11-14 00:00:00;10,091779
2010-11-15 00:00:00;0,0
2010-11-16 00:00:00;0,0
2010-11-17 00:00:00;0,0
2010-11-18 00:00:00;0,7352398
2010-11-19 00:00:00;0,0
2010-11-20 00:00:00;0,0
2010-11-21 00:00:00;0,0
2010-11-22 00:00:00;0,0
2010-11-23 00:00:00;0,0
2010-11-24 00:00:00;0,0
2010-11-25 00:00:00;0,0
2010-11-26 00:00:00;11,722306
2010-11-27 00:00:00;0,0
2010-11-28 00:00:00;5,149241
2010-11-29 00:00:00;0,0
2010-11-30 00:00:00;0,0
2010-12-01 00:00:00;7,578042
2010-12-02 00:00:00;0,0
2010-12-03 00:00:00;2,89271
2010-12-04 00:00:00;0,0
2010-12-05 00:00:00;13,465973
2010-12-06 00:00:00;0,0
2010-12-07 00:00:00;6,316864
2010-12-08 00:00:00;0,0
2010-12-09 00:00:00;0,0
2010-12-10 00:00:00;0,0
2010-12-11 00:00:00;0,0
2010-12-12 00:00:00;21,266506
2010-12-13 00:00:00;0,0
2010-12-14 00:00:00;0,0
2010-12-15 00:00:00;0,0
2010-12-16 00:00:00;3,5025175
2010-12-17 00:00:00;0,0
2010-12-18 00:00:00;6,5069504
2010-12-19 00:00:00;0,0
2010-12-20 00:00:00;0,0
2010-12-21 00:00:00;0,63034195
2010-12-22 00:00:00;0,0
2010-12-23 00:00:00;0,0
2010-12-24 00:00:00;28,473316
2010-12-25 00:00:00;0,0
2010-12-26 00:00:00;25,007345
2010-12-27 00:00:00;0,0
2010-12-28 00:00:00;6,7775035
2010-12-29 00:00:00;7,4529824
2010-12-30 00:00:00;1,2883228
2010-12-31 00:00:00;0,0
2011-01-01 00:00:00;3,469358
2011-01-02 00:00:00;0,0
2011-01-03 00:00:00;0,0
2011-01-04 00:00:00;0,0
2011-01-05 00:00:00;0,0
2011-01-06 00:00:00;0,0
2011-01-07 00:00:00;24,049133
2011-01-08 00:00:00;22,588568
2011-01-09 00:00:00;4,2173486
2011-01-10 00:00:00;15,071736
2011-01-11 00:00:00;0,0
2011-01-12 00:00:00;0,0
2011-01-13 00:00:00;0,0
2011-01-14 00:00:00;0,0
2011-01-15 00:00:00;0,0
2011-01-16 00:00:00;0,0
2011-01-17 00:00:00;0,0
2011-01-18 00:00:00;6,443327
2011-01-19 00:00:00;0,0
2011-01-20 00:00:00;0,0
2011-01-21 00:00:00;0,0
2011-01-22 00:00:00;0,0
2011-01-23 00:00:00;0,0
2011-01-24 00:00:00;8,516971
2011-01-25 00:00:00;0,0
2011-01-26 00:00:00;0,0
2011-01-27 00:00:00;2,0188928
2011-01-28 00:00:00;0,0
2011-01-29 00:00:00;22,14768
2011-01-30 00:00:00;14,199226
2011-01-31 00:00:00;3,6955802
2011-02-01 00:00:00;0,0
2011-02-02 00:00:00;0,0
2011-02-03 00:00:00;12,489256
2011-02-04 00:00:00;17,012281
2011-02-05 00:00:00;0,0
2011-02-06 00:00:00;0,0
2011-02-07 00:00:00;5,416221
2011-02-08 00:00:00;7,652861
2011-02-09 00:00:00;0,0
2011-02-10 00:00:00;1,6959695
2011-02-11 00:00:00;9,911028
2011-02-12 00:00:00;0,0
2011-02-13 00:00:00;22,715359
2011-02-14 00:00:00;0,0
2011-02-15 00:00:00;0,0
2011-02-16 00:00:00;0,0
2011-02-17 00:00:00;2,6769755
2011-02-18 00:00:00;0,0
2011-02-19 00:00:00;5,086648
2011-02-20 00:00:00;15,601325
2011-02-21 00:00:00;1,5790983
2011-02-22 00:00:00;32,32602
2011-02-23 00:00:00;13,808478
2011-02-24 00:00:00;0,0
2011-02-25 00:00:00;0,0
2011-02-26 00:00:00;0,0
2011-02-27 00:00:00;0,0
2011-02-28 00:00:00;13,991287
2011-03-01 00:00:00;0,0
2011-03-02 00:00:00;0,0
2011-03-03 00:00:00;11,337597
2011-03-04 00:00:00;0,0
2011-03-05 00:00:00;8,587619
2011-03-06 00:00:00;0,0
2011-03-07 00:00:00;0,0
2011-03-08 00:00:00;3,6361973
2011-03-09 00:00:00;0,0
2011-03-10 00:00:00;0,0
2011-03-11 00:00:00;24,163786
2011-03-12 00:00:00;11,502552
2011-03-13 00:00:00;5,930513
2011-03-14 00:00:00;7,135738
2011-03-15 00:00:00;0,0
2011-03-16 00:00:00;0,0
2011-03-17 00:00:00;0,0
2011-03-18 00:00:00;25,458033
2011-03-19 00:00:00;0,0
2011-03-20 00:00:00;0,0
2011-03-21 00:00:00;8,821598
2011-03-22 00:00:00;0,0
2011-03-23 00:00:00;0,0
2011-03-24 00:00:00;0,0
2011-03-25 00:00:00;5,4914985
2011-03-26 00:00:00;0,0
2011-03-27 00:00:00;9,358881
2011-03-28 00:00:00;0,0
2011-03-29 00:00:00;0,0
2011-03-30 00:00:00;2,2570133
2011-03-31 00:00:00;12,589877
2011-04-01 00:00:00;18,546047
2011-04-02 00:00:00;0,0
2011-04-03 00:00:00;0,0
2011-04-04 00:00:00;0,0
2011-04-05 00:00:00;0,0
2011-04-06 00:00:00;0,0
2011-04-07 00:00:00;0,0
2011-04-08 00:00:00;0,0
2011-04-09 00:00:00;0,0
2011-04-10 00:00:00;0,0
2011-04-11 00:00:00;0,0
2011-04-12 00:00:00;0,0
2011-04-13 00:00:00;0,0
2011-04-14 00:00:00;0,0
2011-04-15 00:00:00;0,0
2011-04-16 00:00:00;0,0
2011-04-17 00:00:00;0,0
2011-04-18 00:00:00;21,981817
2011-04-19 00:00:00;3,1348574
2011-04-20 00:00:00;2,8634748
2011-04-21 00:00:00;24,019474
2011-04-22 00:00:00;1,3802602
2011-04-23 00:00:00;0,0
2011-04-24 00:00:00;0,0
2011-04-25 00:00:00;0,0
2011-04-26 00:00:00;0,0
2011-04-27 00:00:00;7,245174
2011-04-28 00:00:00;0,0
2011-04-29 00:00:00;3,215511
2011-04-30 00:00:00;0,0
2011-05-01 00:00:00;2,6902082
2011-05-02 00:00:00;0,0
2011-05-03 00:00:00;0,0
2011-05-04 00:00:00;0,0
2011-05-05 00:00:00;0,0
2011-05-06 00:00:00;0,0
2011-05-07 00:00:00;1,3136058
2011-05-08 00:00:00;0,0
2011-05-09 00:00:00;0,0
2011-05-10 00:00:00;0,0
2011-05-11 00:00:00;0,0
2011-05-12 00:00:00;0,0
2011-05-13 00:00:00;0,0
2011-05-14 00:00:00;0,0
2011-05-15 00:00:00;0,0
2011-05-16 00:00:00;0,0
2011-05-17 00:00:00;0,0
2011-05-18 00:00:00;0,0
2011-05-19 00:00:00;0,0
2011-05-20 00:00:00;0,0
2011-05-21 00:00:00;0,0
2011-05-22 00:00:00;0,0
2011-05-23 00:00:00;0,0
2011-05-24 00:00:00;0,0
2011-05-25 00:00:00;5,229595
2011-05-26 00:00:00;11,424569
2011-05-27 00:00:00;7,955361
2011-05-28 00:00:00;4,149397
2011-05-29 00:00:00;16,257448
2011-05-30 00:00:00;3,4745507
2011-05-31 00:00:00;0,0
2011-06-01 00:00:00;0,0
2011-06-02 00:00:00;0,0
2011-06-03 00:00:00;6,0786195
2011-06-04 00:00:00;0,0
2011-06-05 00:00:00;0,0
2011-06-06 00:00:00;0,0
2011-06-07 00:00:00;5,1738853
2011-06-08 00:00:00;0,0
2011-06-09 00:00:00;7,1457844
2011-06-10 00:00:00;11,096546
2011-06-11 00:00:00;0,0
2011-06-12 00:00:00;0,0
2011-06-13 00:00:00;0,0
2011-06-14 00:00:00;0,0
2011-06-15 00:00:00;0,0
2011-06-16 00:00:00;0,0
2011-06-17 00:00:00;0,0
2011-06-18 00:00:00;0,0
2011-06-19 00:00:00;6,72229
2011-06-20 00:00:00;10,710696
2011-06-21 00:00:00;0,0
2011-06-22 00:00:00;0,0
2011-06-23 00:00:00;0,0
2011-06-24 00:00:00;0,0
2011-06-25 00:00:00;0,0
2011-06-26 00:00:00;0,0
2011-06-27 00:00:00;0,0
2011-06-28 00:00:00;0,0
2011-06-29 00:00:00;12,711629
2011-06-30 00:00:00;0,0
2011-07-01 00:00:00;0,0
2011-07-02 00:00:00;3,6844475
2011-07-03 00:00:00;0,0
2011-07-04 00:00:00;0,0
2011-07-05 00:00:00;0,0
2011-07-06 00:00:00;14,623369
2011-07-07 00:00:00;4,9098887
2011-07-08 00:00:00;0,0
2011-07-09 00:00:00;0,0
2011-07-10 00:00:00;5,729132
2011-07-11 00:00:00;21,489677
2011-07-12 00:00:00;0,0
2011-07-13 00:00:00;0,0
2011-07-14 00:00:00;6,793276
2011-07-15 00:00:00;1,3473752
2011-07-16 00:00:00;0,8177309
2011-07-17 00:00:00;0,0
2011-07-18 00:00:00;0,0
2011-07-19 00:00:00;0,0
2011-07-20 00:00:00;0,0
2011-07-21 00:00:00;0,0
2011-07-22 00:00:00;24,189142
2011-07-23 00:00:00;15,351998
2011-07-24 00:00:00;0,0
2011-07-25 00:00:00;0,0
2011-07-26 00:00:00;0,0
2011-07-27 00:00:00;0,0
2011-07-28 00:00:00;0,0
2011-07-29 00:00:00;0,0
2011-07-30 00:00:00;0,0
2011-07-31 00:00:00;0,0
2011-08-01 00:00:00;0,0
2011-08-02 00:00:00;0,0
2011-08-03 00:00:00;0,0
2011-08-04 00:00:00;0,0
2011-08-05 00:00:00;0,0
2011-08-06 00:00:00;6,40885
2011-08-07 00:00:00;0,0
2011-08-08 00:00:00;0,0
2011-08-09 00:00:00;0,0
2011-08-10 00:00:00;0,0
2011-08-11 00:00:00;0,0
2011-08-12 00:00:00;0,0
2011-08-13 00:00:00;1,0294292
2011-08-14 00:00:00;0,0
2011-08-15 00:00:00;0,0
2011-08-16 00:00:00;0,0
2011-08-17 00:00:00;0,0
2011-08-18 00:00:00;4,7054844
2011-08-19 00:00:00;2,9626918
2011-08-20 00:00:00;0,0
2011-08-21 00:00:00;0,0
2011-08-22 00:00:00;0,0
2011-08-23 00:00:00;0,0
2011-08-24 00:00:00;0,0
2011-08-25 00:00:00;0,0
2011-08-26 00:00:00;0,0
2011-08-27 00:00:00;0,0
2011-08-28 00:00:00;0,0
2011-08-29 00:00:00;0,0
2011-08-30 00:00:00;0,0
2011-08-31 00:00:00;0,0
2011-09-01 00:00:00;0,0
2011-09-02 00:00:00;0,0
2011-09-03 00:00:00;0,0
2011-09-04 00:00:00;0,0
2011-09-05 00:00:00;0,0
2011-09-06 00:00:00;0,0
2011-09-07 00:00:00;0,0
2011-09-08 00:00:00;0,0
2011-09-09 00:00:00;0,0
2011-09-10 00:00:00;0,0
2011-09-11 00:00:00;28,667124
2011-09-12 00:00:00;0,0
2011-09-13 00:00:00;0,0
2011-09-14 00:00:00;0,0
2011-09-15 00:00:00;0,0
2011-09-16 00:00:00;0,0
2011-09-17 00:00:00;0,0
2011-09-18 00:00:00;0,0
2011-09-19 00:00:00;0,0
2011-09-20 00:00:00;7,081564
2011-09-21 00:00:00;0,0
2011-09-22 00:00:00;0,0
2011-09-23 00:00:00;0,0
2011-09-24 00:00:00;0,0
2011-09-25 00:00:00;0,0
2011-09-26 00:00:00;0,9144628
2011-09-27 00:00:00;8,239791
2011-09-28 00:00:00;0,4585353
2011-09-29 00:00:00;0,0
2011-09-30 00:00:00;0,0
2011-10-01 00:00:00;0,0
2011-10-02 00:00:00;0,0
2011-10-03 00:00:00;0,0
2011-10-04 00:00:00;0,0
2011-10-05 00:00:00;0,5401402
2011-10-06 00:00:00;11,815929
2011-10-07 00:00:00;0,0
2011-10-08 00:00:00;0,0
2011-10-09 00:00:00;8,66343
2011-10-10 00:00:00;0,0
2011-10-11 00:00:00;0,0
2011-10-12 00:00:00;2,4860835
2011-10-13 00:00:00;8,708335
2011-10-14 00:00:00;0,0
2011-10-15 00:00:00;0,0
2011-10-16 00:00:00;0,0
2011-10-17 00:00:00;0,0
2011-10-18 00:00:00;0,0
2011-10-19 00:00:00;0,0
2011-10-20 00:00:00;0,0
2011-10-21 00:00:00;0,0
2011-10-22 00:00:00;0,0
2011-10-23 00:00:00;7,75266
2011-10-24 00:00:00;0,0
2011-10-25 00:00:00;7,47651
2011-10-26 00:00:00;41,792892
2011-10-27 00:00:00;4,5685263
2011-10-28 00:00:00;0,0
2011-10-29 00:00:00;0,0
2011-10-30 00:00:00;0,0
2011-10-31 00:00:00;0,0
2011-11-01 00:00:00;0,0
2011-11-02 00:00:00;2,670813
2011-11-03 00:00:00;0,0
2011-11-04 00:00:00;0,0
2011-11-05 00:00:00;0,0
2011-11-06 00:00:00;0,0
2011-11-07 00:00:00;0,0
2011-11-08 00:00:00;0,0
2011-11-09 00:00:00;0,0
2011-11-10 00:00:00;20,157942
2011-11-11 00:00:00;14,532429
2011-11-12 00:00:00;0,75224847
2011-11-13 00:00:00;14,451208
2011-11-14 00:00:00;2,7431862
2011-11-15 00:00:00;17,6334
2011-11-16 00:00:00;0,0
2011-11-17 00:00:00;0,0
2011-11-18 00:00:00;0,0
2011-11-19 00:00:00;0,0
2011-11-20 00:00:00;24,453661
2011-11-21 00:00:00;0,0
2011-11-22 00:00:00;0,0
2011-11-23 00:00:00;0,0
2011-11-24 00:00:00;6,210126
2011-11-25 00:00:00;10,346088
2011-11-26 00:00:00;0,0
2011-11-27 00:00:00;0,0
2011-11-28 00:00:00;7,302716
2011-11-29 00:00:00;0,0
2011-11-30 00:00:00;0,0
2011-12-01 00:00:00;16,972816
2011-12-02 00:00:00;0,0
2011-12-03 00:00:00;28,4668
2011-12-04 00:00:00;10,00525
2011-12-05 00:00:00;0,0
2011-12-06 00:00:00;0,0
2011-12-07 00:00:00;0,0
2011-12-08 00:00:00;0,0
2011-12-09 00:00:00;5,4520526
2011-12-10 00:00:00;0,0
2011-12-11 00:00:00;0,0
2011-12-12 00:00:00;0,0
2011-12-13 00:00:00;0,0
2011-12-14 00:00:00;0,0
2011-12-15 00:00:00;0,0
2011-12-16 00:00:00;4,520972
2011-12-17 00:00:00;36,92386
2011-12-18 00:00:00;0,0
2011-12-19 00:00:00;14,1919155
2011-12-20 00:00:00;0,0
2011-12-21 00:00:00;0,0
2011-12-22 00:00:00;0,0
2011-12-23 00:00:00;0,0
2011-12-24 00:00:00;6,306763
2011-12-25 00:00:00;0,0
2011-12-26 00:00:00;6,9090004
2011-12-27 00:00:00;4,1541348
2011-12-28 00:00:00;8,596545
2011-12-29 00:00:00;2,976441
2011-12-30 00:00:00;23,050886
2011-12-31 00:00:00;3,4394326
2012-01-01 00:00:00;0,0
2012-01-02 00:00:00;5,8607593
2012-01-03 00:00:00;8,471191
2012-01-04 00:00:00;0,0
2012-01-05 00:00:00;4,5246925
2012-01-06 00:00:00;0,0
2012-01-07 00:00:00;0,0
2012-01-08 00:00:00;0,0
2012-01-09 00:00:00;15,333711
2012-01-10 00:00:00;4,137185
2012-01-11 00:00:00;6,3007274
2012-01-12 00:00:00;1,7793524
2012-01-13 00:00:00;0,0
2012-01-14 00:00:00;5,8246055
2012-01-15 00:00:00;7,673116
2012-01-16 00:00:00;21,982283
2012-01-17 00:00:00;5,943632
2012-01-18 00:00:00;19,987705
2012-01-19 00:00:00;0,0
2012-01-20 00:00:00;0,0
2012-01-21 00:00:00;2,789734
2012-01-22 00:00:00;1,5062487
2012-01-23 00:00:00;7,270304
2012-01-24 00:00:00;10,482553
2012-01-25 00:00:00;5,6983714
2012-01-26 00:00:00;21,268581
2012-01-27 00:00:00;1,9075825
2012-01-28 00:00:00;0,0
2012-01-29 00:00:00;5,43512
2012-01-30 00:00:00;2,0456562
2012-01-31 00:00:00;0,0
2012-02-01 00:00:00;1,363147
2012-02-02 00:00:00;6,6902256
2012-02-03 00:00:00;6,2750735
2012-02-04 00:00:00;0,0
2012-02-05 00:00:00;19,8744
2012-02-06 00:00:00;3,2551367
2012-02-07 00:00:00;25,923346
2012-02-08 00:00:00;15,429679
2012-02-09 00:00:00;0,0
2012-02-10 00:00:00;1,4171557
2012-02-11 00:00:00;0,0
2012-02-12 00:00:00;0,0
2012-02-13 00:00:00;0,0
2012-02-14 00:00:00;4,237684
2012-02-15 00:00:00;0,0
2012-02-16 00:00:00;18,682121
2012-02-17 00:00:00;12,1381235
2012-02-18 00:00:00;0,0
2012-02-19 00:00:00;4,9083943
2012-02-20 00:00:00;18,760595
2012-02-21 00:00:00;0,0
2012-02-22 00:00:00;0,0
2012-02-23 00:00:00;0,0
2012-02-24 00:00:00;0,0
2012-02-25 00:00:00;0,0
2012-02-26 00:00:00;0,0
2012-02-27 00:00:00;0,0
2012-02-28 00:00:00;0,0
2012-02-29 00:00:00;0,0
2012-03-01 00:00:00;5,282001
2012-03-02 00:00:00;8,491765
2012-03-03 00:00:00;8,243756
2012-03-04 00:00:00;5,3932533
2012-03-05 00:00:00;3,8095665
2012-03-06 00:00:00;0,0
2012-03-07 00:00:00;15,265418
2012-03-08 00:00:00;0,0
2012-03-09 00:00:00;0,0
2012-03-10 00:00:00;0,0
2012-03-11 00:00:00;0,0
2012-03-12 00:00:00;0,0
