fecha;valor
2010-03-06 00:00:00;99,90124
2010-03-07 00:00:00;36,993324
2010-03-08 00:00:00;35,360935
2010-03-09 00:00:00;33,801476
2010-03-10 00:00:00;32,31165
2010-03-11 00:00:00;36,663776
2010-03-12 00:00:00;29,528433
2010-03-13 00:00:00;29,186653
2010-03-14 00:00:00;30,554144
2010-03-15 00:00:00;36,36157
2010-03-16 00:00:00;30,393469
2010-03-17 00:00:00;34,4005
2010-03-18 00:00:00;51,024147
2010-03-19 00:00:00;32,48929
2010-03-20 00:00:00;42,494617
2010-03-21 00:00:00;47,353374
2010-03-22 00:00:00;38,40264
2010-03-23 00:00:00;35,182835
2010-03-24 00:00:00;29,309713
2010-03-25 00:00:00;36,842403
2010-03-26 00:00:00;27,600927
2010-03-27 00:00:00;29,282646
2010-03-28 00:00:00;33,701935
2010-03-29 00:00:00;38,000668
2010-03-30 00:00:00;66,016975
2010-03-31 00:00:00;44,53917
2010-04-01 00:00:00;43,07758
2010-04-02 00:00:00;43,24518
2010-04-03 00:00:00;43,37657
2010-04-04 00:00:00;60,022102
2010-04-05 00:00:00;39,859215
2010-04-06 00:00:00;39,142403
2010-04-07 00:00:00;40,253902
2010-04-08 00:00:00;38,418453
2010-04-09 00:00:00;36,667686
2010-04-10 00:00:00;35,715725
2010-04-11 00:00:00;35,65392
2010-04-12 00:00:00;39,10788
2010-04-13 00:00:00;47,095947
2010-04-14 00:00:00;43,414276
2010-04-15 00:00:00;41,487007
2010-04-16 00:00:00;39,646366
2010-04-17 00:00:00;37,888412
2010-04-18 00:00:00;40,83597
2010-04-19 00:00:00;39,047207
2010-04-20 00:00:00;38,769135
2010-04-21 00:00:00;38,536205
2010-04-22 00:00:00;40,731182
2010-04-23 00:00:00;40,55624
2010-04-24 00:00:00;38,883198
2010-04-25 00:00:00;43,416584
2010-04-26 00:00:00;41,54425
2010-04-27 00:00:00;41,610165
2010-04-28 00:00:00;55,223938
2010-04-29 00:00:00;39,804016
2010-04-30 00:00:00;38,08375
2010-05-01 00:00:00;36,814823
2010-05-02 00:00:00;82,304535
2010-05-03 00:00:00;34,073254
2010-05-04 00:00:00;32,59886
2010-05-05 00:00:00;31,533033
2010-05-06 00:00:00;32,047535
2010-05-07 00:00:00;32,633972
2010-05-08 00:00:00;33,927715
2010-05-09 00:00:00;49,134544
2010-05-10 00:00:00;42,933987
2010-05-11 00:00:00;29,721601
2010-05-12 00:00:00;30,663015
2010-05-13 00:00:00;85,229195
2010-05-14 00:00:00;31,69292
2010-05-15 00:00:00;33,84538
2010-05-16 00:00:00;39,288963
2010-05-17 00:00:00;29,891914
2010-05-18 00:00:00;28,541962
2010-05-19 00:00:00;28,6702
2010-05-20 00:00:00;28,01338
2010-05-21 00:00:00;26,75428
2010-05-22 00:00:00;29,396988
2010-05-23 00:00:00;28,66972
2010-05-24 00:00:00;27,500374
2010-05-25 00:00:00;26,543106
2010-05-26 00:00:00;25,324255
2010-05-27 00:00:00;35,989346
2010-05-28 00:00:00;23,223188
2010-05-29 00:00:00;22,18644
2010-05-30 00:00:00;21,196554
2010-05-31 00:00:00;20,251385
2010-06-01 00:00:00;21,027786
2010-06-02 00:00:00;20,354103
2010-06-03 00:00:00;19,672262
2010-06-04 00:00:00;22,892561
2010-06-05 00:00:00;21,490093
2010-06-06 00:00:00;20,543194
2010-06-07 00:00:00;39,83223
2010-06-08 00:00:00;21,8594
2010-06-09 00:00:00;45,521133
2010-06-10 00:00:00;19,97158
2010-06-11 00:00:00;19,090479
2010-06-12 00:00:00;21,529541
2010-06-13 00:00:00;22,897917
2010-06-14 00:00:00;23,715504
2010-06-15 00:00:00;35,130013
2010-06-16 00:00:00;23,045631
2010-06-17 00:00:00;22,00598
2010-06-18 00:00:00;24,398518
2010-06-19 00:00:00;20,066914
2010-06-20 00:00:00;19,163216
2010-06-21 00:00:00;18,300718
2010-06-22 00:00:00;17,477518
2010-06-23 00:00:00;16,691805
2010-06-24 00:00:00;15,94185
2010-06-25 00:00:00;15,226007
2010-06-26 00:00:00;14,542708
2010-06-27 00:00:00;14,950036
2010-06-28 00:00:00;33,80618
2010-06-29 00:00:00;19,044165
2010-06-30 00:00:00;49,420647
2010-07-01 00:00:00;17,36209
2010-07-02 00:00:00;16,578295
2010-07-03 00:00:00;15,830318
2010-07-04 00:00:00;15,116502
2010-07-05 00:00:00;14,435268
2010-07-06 00:00:00;13,785114
2010-07-07 00:00:00;13,164602
2010-07-08 00:00:00;12,572367
2010-07-09 00:00:00;13,07815
2010-07-10 00:00:00;13,0915165
2010-07-11 00:00:00;12,501392
2010-07-12 00:00:00;16,980673
2010-07-13 00:00:00;11,400686
2010-07-14 00:00:00;11,127482
2010-07-15 00:00:00;10,625852
2010-07-16 00:00:00;16,155306
2010-07-17 00:00:00;18,167143
2010-07-18 00:00:00;14,676523
2010-07-19 00:00:00;13,989193
2010-07-20 00:00:00;13,334369
2010-07-21 00:00:00;13,523181
2010-07-22 00:00:00;12,888157
2010-07-23 00:00:00;12,283239
2010-07-24 00:00:00;11,706987
2010-07-25 00:00:00;11,158033
2010-07-26 00:00:00;12,59344
2010-07-27 00:00:00;13,064909
2010-07-28 00:00:00;15,788244
2010-07-29 00:00:00;18,64768
2010-07-30 00:00:00;35,062824
2010-07-31 00:00:00;33,24122
2010-08-01 00:00:00;20,28513
2010-08-02 00:00:00;25,239597
2010-08-03 00:00:00;18,427801
2010-08-04 00:00:00;17,56454
2010-08-05 00:00:00;16,742119
2010-08-06 00:00:00;15,958585
2010-08-07 00:00:00;16,259169
2010-08-08 00:00:00;17,087852
2010-08-09 00:00:00;19,473606
2010-08-10 00:00:00;21,781736
2010-08-11 00:00:00;20,767431
2010-08-12 00:00:00;19,800852
2010-08-13 00:00:00;18,879728
2010-08-14 00:00:00;18,001905
2010-08-15 00:00:00;17,165325
2010-08-16 00:00:00;16,368034
2010-08-17 00:00:00;15,6081705
2010-08-18 00:00:00;19,189894
2010-08-19 00:00:00;19,478075
2010-08-20 00:00:00;30,158348
2010-08-21 00:00:00;25,692139
2010-08-22 00:00:00;26,62423
2010-08-23 00:00:00;26,01688
2010-08-24 00:00:00;46,491737
2010-08-25 00:00:00;24,137886
2010-08-26 00:00:00;23,065903
2010-08-27 00:00:00;22,04212
2010-08-28 00:00:00;21,06435
2010-08-29 00:00:00;20,376898
2010-08-30 00:00:00;23,534578
2010-08-31 00:00:00;25,61621
2010-09-01 00:00:00;28,645552
2010-09-02 00:00:00;30,028936
2010-09-03 00:00:00;27,238663
2010-09-04 00:00:00;26,037533
2010-09-05 00:00:00;24,890026
2010-09-06 00:00:00;23,79372
2010-09-07 00:00:00;24,247412
2010-09-08 00:00:00;23,186628
2010-09-09 00:00:00;22,172823
2010-09-10 00:00:00;23,34692
2010-09-11 00:00:00;22,31369
2010-09-12 00:00:00;21,326757
2010-09-13 00:00:00;20,384022
2010-09-14 00:00:00;23,41954
2010-09-15 00:00:00;22,362473
2010-09-16 00:00:00;21,353704
2010-09-17 00:00:00;24,55923
2010-09-18 00:00:00;25,603615
2010-09-19 00:00:00;25,593864
2010-09-20 00:00:00;27,961632
2010-09-21 00:00:00;44,71318
2010-09-22 00:00:00;26,577234
2010-09-23 00:00:00;27,695698
2010-09-24 00:00:00;25,189648
2010-09-25 00:00:00;30,765501
2010-09-26 00:00:00;32,733997
2010-09-27 00:00:00;34,699623
2010-09-28 00:00:00;56,095814
2010-09-29 00:00:00;48,33338
2010-09-30 00:00:00;58,855885
2010-10-01 00:00:00;63,50186
2010-10-02 00:00:00;53,59423
2010-10-03 00:00:00;102,61409
2010-10-04 00:00:00;89,91186
2010-10-05 00:00:00;48,234272
2010-10-06 00:00:00;40,968983
2010-10-07 00:00:00;39,10787
2010-10-08 00:00:00;37,61478
2010-10-09 00:00:00;35,90669
2010-10-10 00:00:00;46,74366
2010-10-11 00:00:00;34,33929
2010-10-12 00:00:00;35,42487
2010-10-13 00:00:00;47,589516
2010-10-14 00:00:00;45,029842
2010-10-15 00:00:00;33,35788
2010-10-16 00:00:00;32,296066
2010-10-17 00:00:00;31,668884
2010-10-18 00:00:00;37,382053
2010-10-19 00:00:00;38,117443
2010-10-20 00:00:00;34,636086
2010-10-21 00:00:00;30,359621
2010-10-22 00:00:00;31,495861
2010-10-23 00:00:00;30,486893
2010-10-24 00:00:00;35,68073
2010-10-25 00:00:00;43,335667
2010-10-26 00:00:00;37,125824
2010-10-27 00:00:00;26,07728
2010-10-28 00:00:00;28,838509
2010-10-29 00:00:00;27,558878
2010-10-30 00:00:00;26,439213
2010-10-31 00:00:00;25,567783
2010-11-01 00:00:00;24,791948
2010-11-02 00:00:00;26,37093
2010-11-03 00:00:00;35,6293
2010-11-04 00:00:00;25,60808
2010-11-05 00:00:00;24,452808
2010-11-06 00:00:00;25,201002
2010-11-07 00:00:00;26,120846
2010-11-08 00:00:00;25,9611
2010-11-09 00:00:00;26,913034
2010-11-10 00:00:00;39,607018
2010-11-11 00:00:00;34,54275
2010-11-12 00:00:00;35,56742
2010-11-13 00:00:00;52,667458
2010-11-14 00:00:00;45,09841
2010-11-15 00:00:00;64,05534
2010-11-16 00:00:00;67,42148
2010-11-17 00:00:00;54,810886
2010-11-18 00:00:00;100,69288
2010-11-19 00:00:00;54,775166
2010-11-20 00:00:00;38,96039
2010-11-21 00:00:00;37,242313
2010-11-22 00:00:00;35,600945
2010-11-23 00:00:00;35,053978
2010-11-24 00:00:00;32,534615
2010-11-25 00:00:00;31,103184
2010-11-26 00:00:00;29,735516
2010-11-27 00:00:00;32,883217
2010-11-28 00:00:00;32,719334
2010-11-29 00:00:00;31,966022
2010-11-30 00:00:00;34,05043
2010-12-01 00:00:00;50,982105
2010-12-02 00:00:00;34,043922
2010-12-03 00:00:00;40,97521
2010-12-04 00:00:00;33,393963
2010-12-05 00:00:00;33,667885
2010-12-06 00:00:00;42,69527
2010-12-07 00:00:00;33,03635
2010-12-08 00:00:00;40,042152
2010-12-09 00:00:00;37,385822
2010-12-10 00:00:00;55,25432
2010-12-11 00:00:00;35,109375
2010-12-12 00:00:00;42,32025
2010-12-13 00:00:00;32,05469
2010-12-14 00:00:00;30,629757
2010-12-15 00:00:00;29,268955
2010-12-16 00:00:00;28,559189
2010-12-17 00:00:00;58,254215
2010-12-18 00:00:00;27,446827
2010-12-19 00:00:00;28,2233
2010-12-20 00:00:00;32,724144
2010-12-21 00:00:00;40,29954
2010-12-22 00:00:00;34,43157
2010-12-23 00:00:00;41,962666
2010-12-24 00:00:00;31,485603
2010-12-25 00:00:00;30,109692
2010-12-26 00:00:00;29,670115
2010-12-27 00:00:00;31,750267
2010-12-28 00:00:00;30,363455
2010-12-29 00:00:00;68,58422
2010-12-30 00:00:00;29,676907
2010-12-31 00:00:00;66,04438
2011-01-01 00:00:00;31,498962
2011-01-02 00:00:00;42,72029
2011-01-03 00:00:00;44,031937
2011-01-04 00:00:00;33,97998
2011-01-05 00:00:00;33,781384
2011-01-06 00:00:00;41,105625
2011-01-07 00:00:00;34,68884
2011-01-08 00:00:00;35,30449
2011-01-09 00:00:00;35,69701
2011-01-10 00:00:00;34,97105
2011-01-11 00:00:00;34,402718
2011-01-12 00:00:00;69,5842
2011-01-13 00:00:00;67,44601
2011-01-14 00:00:00;43,106323
2011-01-15 00:00:00;62,022053
2011-01-16 00:00:00;39,270294
2011-01-17 00:00:00;38,16855
2011-01-18 00:00:00;36,477306
2011-01-19 00:00:00;34,861942
2011-01-20 00:00:00;33,319004
2011-01-21 00:00:00;31,845207
2011-01-22 00:00:00;30,437416
2011-01-23 00:00:00;42,415253
2011-01-24 00:00:00;32,062996
2011-01-25 00:00:00;30,665037
2011-01-26 00:00:00;30,147099
2011-01-27 00:00:00;28,828846
2011-01-28 00:00:00;28,697783
2011-01-29 00:00:00;42,018265
2011-01-30 00:00:00;31,4091
2011-01-31 00:00:00;30,192513
2011-02-01 00:00:00;32,283714
2011-02-02 00:00:00;32,6857
2011-02-03 00:00:00;64,68083
2011-02-04 00:00:00;52,152264
2011-02-05 00:00:00;38,843105
2011-02-06 00:00:00;38,833256
2011-02-07 00:00:00;39,392475
2011-02-08 00:00:00;57,965282
2011-02-09 00:00:00;63,086254
2011-02-10 00:00:00;38,221966
2011-02-11 00:00:00;36,519615
2011-02-12 00:00:00;42,698917
2011-02-13 00:00:00;47,362747
2011-02-14 00:00:00;35,990986
2011-02-15 00:00:00;38,451015
2011-02-16 00:00:00;51,767513
2011-02-17 00:00:00;37,500954
2011-02-18 00:00:00;71,22943
2011-02-19 00:00:00;39,53488
2011-02-20 00:00:00;40,358932
2011-02-21 00:00:00;41,420063
2011-02-22 00:00:00;46,003788
2011-02-23 00:00:00;44,132553
2011-02-24 00:00:00;56,56809
2011-02-25 00:00:00;69,32906
2011-02-26 00:00:00;47,74007
2011-02-27 00:00:00;90,015366
2011-02-28 00:00:00;64,15447
2011-03-01 00:00:00;45,498863
2011-03-02 00:00:00;46,104004
2011-03-03 00:00:00;48,68164
2011-03-04 00:00:00;46,705505
2011-03-05 00:00:00;65,576904
2011-03-06 00:00:00;45,513287
2011-03-07 00:00:00;45,869476
2011-03-08 00:00:00;60,80505
2011-03-09 00:00:00;44,460648
2011-03-10 00:00:00;54,372074
2011-03-11 00:00:00;42,505325
2011-03-12 00:00:00;40,59086
2011-03-13 00:00:00;43,904663
2011-03-14 00:00:00;39,520504
2011-03-15 00:00:00;43,478264
2011-03-16 00:00:00;75,95878
2011-03-17 00:00:00;58,534737
2011-03-18 00:00:00;49,67253
2011-03-19 00:00:00;49,47075
2011-03-20 00:00:00;38,114548
2011-03-21 00:00:00;38,574112
2011-03-22 00:00:00;39,702473
2011-03-23 00:00:00;73,590225
2011-03-24 00:00:00;40,065193
2011-03-25 00:00:00;39,51476
2011-03-26 00:00:00;49,980747
2011-03-27 00:00:00;36,729233
2011-03-28 00:00:00;36,86302
2011-03-29 00:00:00;36,6672
2011-03-30 00:00:00;46,61609
2011-03-31 00:00:00;47,58448
2011-04-01 00:00:00;59,586445
2011-04-02 00:00:00;47,172592
2011-04-03 00:00:00;49,665295
2011-04-04 00:00:00;56,955757
2011-04-05 00:00:00;70,754326
2011-04-06 00:00:00;76,67358
2011-04-07 00:00:00;48,667213
2011-04-08 00:00:00;46,51974
2011-04-09 00:00:00;44,46821
2011-04-10 00:00:00;45,820244
2011-04-11 00:00:00;45,1988
2011-04-12 00:00:00;43,213474
2011-04-13 00:00:00;41,316425
2011-04-14 00:00:00;39,50369
2011-04-15 00:00:00;37,771465
2011-04-16 00:00:00;36,116135
2011-04-17 00:00:00;35,63682
2011-04-18 00:00:00;37,893192
2011-04-19 00:00:00;37,09082
2011-04-20 00:00:00;36,64098
2011-04-21 00:00:00;35,493813
2011-04-22 00:00:00;41,5692
2011-04-23 00:00:00;74,03274
2011-04-24 00:00:00;52,967705
2011-04-25 00:00:00;54,99195
2011-04-26 00:00:00;84,51728
2011-04-27 00:00:00;50,80565
2011-04-28 00:00:00;46,722176
2011-04-29 00:00:00;44,947422
2011-04-30 00:00:00;43,55995
2011-05-01 00:00:00;41,63394
2011-05-02 00:00:00;50,590008
2011-05-03 00:00:00;40,992157
2011-05-04 00:00:00;44,422886
2011-05-05 00:00:00;38,192307
2011-05-06 00:00:00;46,262115
2011-05-07 00:00:00;40,674595
2011-05-08 00:00:00;38,90502
2011-05-09 00:00:00;37,213356
2011-05-10 00:00:00;35,596134
2011-05-11 00:00:00;34,050034
2011-05-12 00:00:00;34,943825
2011-05-13 00:00:00;31,67879
2011-05-14 00:00:00;31,745922
2011-05-15 00:00:00;30,371567
2011-05-16 00:00:00;30,972076
2011-05-17 00:00:00;29,638863
2011-05-18 00:00:00;28,363697
2011-05-19 00:00:00;27,144018
2011-05-20 00:00:00;25,977385
2011-05-21 00:00:00;24,861458
2011-05-22 00:00:00;23,794012
2011-05-23 00:00:00;22,772913
2011-05-24 00:00:00;21,796124
2011-05-25 00:00:00;20,861698
2011-05-26 00:00:00;19,96778
2011-05-27 00:00:00;21,04385
2011-05-28 00:00:00;21,083122
2011-05-29 00:00:00;22,270111
2011-05-30 00:00:00;29,515884
2011-05-31 00:00:00;40,91883
2011-06-01 00:00:00;38,63655
2011-06-02 00:00:00;34,219612
2011-06-03 00:00:00;56,027386
2011-06-04 00:00:00;38,342587
2011-06-05 00:00:00;34,26165
2011-06-06 00:00:00;34,08117
2011-06-07 00:00:00;35,424088
2011-06-08 00:00:00;42,263924
2011-06-09 00:00:00;32,97167
2011-06-10 00:00:00;32,17741
2011-06-11 00:00:00;31,568203
2011-06-12 00:00:00;38,583775
2011-06-13 00:00:00;37,48809
2011-06-14 00:00:00;45,763596
2011-06-15 00:00:00;49,675026
2011-06-16 00:00:00;32,757545
2011-06-17 00:00:00;31,318918
2011-06-18 00:00:00;29,944256
2011-06-19 00:00:00;28,630672
2011-06-20 00:00:00;29,076057
2011-06-21 00:00:00;27,808493
2011-06-22 00:00:00;30,376583
2011-06-23 00:00:00;36,51271
2011-06-24 00:00:00;47,238
2011-06-25 00:00:00;51,138798
2011-06-26 00:00:00;38,360626
2011-06-27 00:00:00;36,715565
2011-06-28 00:00:00;35,630745
2011-06-29 00:00:00;34,100777
2011-06-30 00:00:00;34,036114
2011-07-01 00:00:00;33,36431
2011-07-02 00:00:00;31,918669
2011-07-03 00:00:00;33,003796
2011-07-04 00:00:00;49,21377
2011-07-05 00:00:00;31,886353
2011-07-06 00:00:00;31,535631
2011-07-07 00:00:00;35,51779
2011-07-08 00:00:00;29,065948
2011-07-09 00:00:00;28,953665
2011-07-10 00:00:00;31,729687
2011-07-11 00:00:00;52,202255
2011-07-12 00:00:00;42,355984
2011-07-13 00:00:00;36,712345
2011-07-14 00:00:00;35,064083
2011-07-15 00:00:00;41,493515
2011-07-16 00:00:00;61,87901
2011-07-17 00:00:00;30,886036
2011-07-18 00:00:00;31,744946
2011-07-19 00:00:00;40,273888
2011-07-20 00:00:00;33,21496
2011-07-21 00:00:00;31,611992
2011-07-22 00:00:00;29,11448
2011-07-23 00:00:00;27,81431
2011-07-24 00:00:00;26,79725
2011-07-25 00:00:00;29,6433
2011-07-26 00:00:00;30,837816
2011-07-27 00:00:00;63,854706
2011-07-28 00:00:00;50,23124
2011-07-29 00:00:00;27,620316
2011-07-30 00:00:00;26,38978
2011-07-31 00:00:00;25,29907
2011-08-01 00:00:00;24,173641
2011-08-02 00:00:00;23,098904
2011-08-03 00:00:00;22,072544
2011-08-04 00:00:00;21,09236
2011-08-05 00:00:00;20,156244
2011-08-06 00:00:00;19,262197
2011-08-07 00:00:00;18,408302
2011-08-08 00:00:00;17,592733
2011-08-09 00:00:00;17,984022
2011-08-10 00:00:00;18,982239
2011-08-11 00:00:00;27,038303
2011-08-12 00:00:00;17,330101
2011-08-13 00:00:00;16,559437
2011-08-14 00:00:00;15,823474
2011-08-15 00:00:00;17,157618
2011-08-16 00:00:00;18,512848
2011-08-17 00:00:00;18,126274
2011-08-18 00:00:00;18,748302
2011-08-19 00:00:00;16,547249
2011-08-20 00:00:00;16,12313
2011-08-21 00:00:00;16,501614
2011-08-22 00:00:00;19,510094
2011-08-23 00:00:00;27,079145
2011-08-24 00:00:00;23,753378
2011-08-25 00:00:00;18,773693
2011-08-26 00:00:00;17,947412
2011-08-27 00:00:00;17,157951
2011-08-28 00:00:00;16,403646
2011-08-29 00:00:00;15,682914
2011-08-30 00:00:00;14,994239
2011-08-31 00:00:00;14,33618
2011-09-01 00:00:00;13,707357
2011-09-02 00:00:00;13,490128
2011-09-03 00:00:00;16,796932
2011-09-04 00:00:00;17,128763
2011-09-05 00:00:00;16,350079
2011-09-06 00:00:00;15,607218
2011-09-07 00:00:00;14,898515
2011-09-08 00:00:00;14,22238
2011-09-09 00:00:00;13,577301
2011-09-10 00:00:00;12,961834
2011-09-11 00:00:00;13,253261
2011-09-12 00:00:00;14,8594475
2011-09-13 00:00:00;14,409433
2011-09-14 00:00:00;17,637356
2011-09-15 00:00:00;19,946608
2011-09-16 00:00:00;59,517445
2011-09-17 00:00:00;18,807308
2011-09-18 00:00:00;17,953743
2011-09-19 00:00:00;17,139381
2011-09-20 00:00:00;16,362406
2011-09-21 00:00:00;15,62108
2011-09-22 00:00:00;15,936625
2011-09-23 00:00:00;15,2105665
2011-09-24 00:00:00;15,885727
2011-09-25 00:00:00;24,99217
2011-09-26 00:00:00;14,461447
2011-09-27 00:00:00;14,320664
2011-09-28 00:00:00;14,385336
2011-09-29 00:00:00;16,851856
2011-09-30 00:00:00;18,889963
2011-10-01 00:00:00;19,867798
2011-10-02 00:00:00;30,38987
2011-10-03 00:00:00;18,70104
2011-10-04 00:00:00;17,224102
2011-10-05 00:00:00;17,683723
2011-10-06 00:00:00;20,846046
2011-10-07 00:00:00;20,271643
2011-10-08 00:00:00;19,614809
2011-10-09 00:00:00;20,920166
2011-10-10 00:00:00;22,31476
2011-10-11 00:00:00;37,65826
2011-10-12 00:00:00;23,085854
2011-10-13 00:00:00;22,936146
2011-10-14 00:00:00;34,911255
2011-10-15 00:00:00;24,582993
2011-10-16 00:00:00;28,046698
2011-10-17 00:00:00;34,057236
2011-10-18 00:00:00;44,925762
2011-10-19 00:00:00;31,303818
2011-10-20 00:00:00;29,848549
2011-10-21 00:00:00;29,027075
2011-10-22 00:00:00;27,677027
2011-10-23 00:00:00;27,41113
2011-10-24 00:00:00;26,144144
2011-10-25 00:00:00;24,936367
2011-10-26 00:00:00;25,14069
2011-10-27 00:00:00;24,759266
2011-10-28 00:00:00;41,95085
2011-10-29 00:00:00;34,014786
2011-10-30 00:00:00;44,915543
2011-10-31 00:00:00;93,01527
2011-11-01 00:00:00;39,71968
2011-11-02 00:00:00;35,626934
2011-11-03 00:00:00;34,008286
2011-11-04 00:00:00;32,702637
2011-11-05 00:00:00;32,994663
2011-11-06 00:00:00;32,920383
2011-11-07 00:00:00;35,965828
2011-11-08 00:00:00;30,792585
2011-11-09 00:00:00;29,396034
2011-11-10 00:00:00;28,467798
2011-11-11 00:00:00;27,176268
2011-11-12 00:00:00;26,289202
2011-11-13 00:00:00;26,386818
2011-11-14 00:00:00;27,99725
2011-11-15 00:00:00;56,979332
2011-11-16 00:00:00;52,02083
2011-11-17 00:00:00;42,250343
2011-11-18 00:00:00;63,26427
2011-11-19 00:00:00;45,040703
2011-11-20 00:00:00;64,51337
2011-11-21 00:00:00;38,203182
2011-11-22 00:00:00;36,46752
2011-11-23 00:00:00;34,81167
2011-11-24 00:00:00;33,712116
2011-11-25 00:00:00;67,386566
2011-11-26 00:00:00;32,70567
2011-11-27 00:00:00;33,540024
2011-11-28 00:00:00;32,680183
2011-11-29 00:00:00;42,272644
2011-11-30 00:00:00;46,480972
2011-12-01 00:00:00;33,458733
2011-12-02 00:00:00;31,948757
2011-12-03 00:00:00;40,65042
2011-12-04 00:00:00;32,53531
2011-12-05 00:00:00;33,727825
2011-12-06 00:00:00;57,478638
2011-12-07 00:00:00;33,65833
2011-12-08 00:00:00;75,80585
2011-12-09 00:00:00;50,821255
2011-12-10 00:00:00;35,854042
2011-12-11 00:00:00;34,229607
2011-12-12 00:00:00;32,679657
2011-12-13 00:00:00;31,200748
2011-12-14 00:00:00;37,361877
2011-12-15 00:00:00;28,443018
2011-12-16 00:00:00;28,122932
2011-12-17 00:00:00;28,811983
2011-12-18 00:00:00;27,497828
2011-12-19 00:00:00;26,872143
2011-12-20 00:00:00;27,145735
2011-12-21 00:00:00;33,585556
2011-12-22 00:00:00;82,33091
2011-12-23 00:00:00;32,76139
2011-12-24 00:00:00;50,97283
2011-12-25 00:00:00;29,831726
2011-12-26 00:00:00;28,847391
2011-12-27 00:00:00;28,406292
2011-12-28 00:00:00;29,324163
2011-12-29 00:00:00;39,908623
2011-12-30 00:00:00;34,3215
2011-12-31 00:00:00;47,134327
2012-01-01 00:00:00;44,84992
2012-01-02 00:00:00;55,97805
2012-01-03 00:00:00;51,409542
2012-01-04 00:00:00;78,6862
2012-01-05 00:00:00;53,42281
2012-01-06 00:00:00;49,855827
2012-01-07 00:00:00;57,946182
2012-01-08 00:00:00;62,719883
2012-01-09 00:00:00;51,50658
2012-01-10 00:00:00;59,145023
2012-01-11 00:00:00;58,814507
2012-01-12 00:00:00;59,942432
2012-01-13 00:00:00;61,97679
2012-01-14 00:00:00;86,085266
2012-01-15 00:00:00;68,87565
2012-01-16 00:00:00;70,76479
2012-01-17 00:00:00;66,0326
2012-01-18 00:00:00;63,742165
2012-01-19 00:00:00;74,54442
2012-01-20 00:00:00;84,39573
2012-01-21 00:00:00;103,014305
2012-01-22 00:00:00;77,51052
2012-01-23 00:00:00;95,232864
2012-01-24 00:00:00;66,6751
2012-01-25 00:00:00;66,486206
2012-01-26 00:00:00;69,93619
2012-01-27 00:00:00;67,706795
2012-01-28 00:00:00;77,698654
2012-01-29 00:00:00;82,47325
2012-01-30 00:00:00;77,668335
2012-01-31 00:00:00;98,3954
2012-02-01 00:00:00;69,87157
2012-02-02 00:00:00;65,85456
2012-02-03 00:00:00;72,22052
2012-02-04 00:00:00;66,04525
2012-02-05 00:00:00;65,58591
2012-02-06 00:00:00;69,65205
2012-02-07 00:00:00;75,316086
2012-02-08 00:00:00;73,11019
2012-02-09 00:00:00;63,253872
2012-02-10 00:00:00;90,3873
2012-02-11 00:00:00;67,365616
2012-02-12 00:00:00;99,096344
2012-02-13 00:00:00;85,8108
2012-02-14 00:00:00;64,47177
2012-02-15 00:00:00;63,54041
